itemA,itemB,freqAB,supportAB,freqA,supportA,freqB,supportB,confidenceAtoB,confidenceBtoA,lift
Organic Banana,Organic Garlic,757,0.025444856,18538,0.623113274,109493,3.680361512,0.040835042,0.006913684,0.011095389
Honeycrisp Apple,Organic Garnet Sweet Potato (Yam),1538,0.051696419,79545,2.67372669,51844,1.742619731,0.019334968,0.029665921,0.011095345
Garlic,Cucumber Kirby,1321,0.044402451,36502,1.226932826,97039,3.261748247,0.036189798,0.013613083,0.011095215
Organic Tomato Cluster,100% Recycled Paper Towels,662,0.022251645,64117,2.155149088,27686,0.930602767,0.010324875,0.023911002,0.011094825
Organic Gala Apples,Organic Yellow Onion,3065,0.103023098,72675,2.442807055,113095,3.80143466,0.042174063,0.02710111,0.011094249
Organic Tomato Basil Pasta Sauce,Organic Zucchini,655,0.022016355,16799,0.564660691,104569,3.514852301,0.038990416,0.006263807,0.011093045
Jalapeno Peppers,Fresh Cauliflower,1131,0.038016027,42466,1.427399304,71428,2.400891948,0.026633071,0.015834127,0.01109299
Organic Extra Firm Tofu,Organic Baby Arugula,786,0.026419626,29051,0.97648418,72564,2.439076039,0.027055867,0.010831817,0.011092671
Banana,Crispy Cheddar Crackers,652,0.021915517,469627,15.78545784,3724,0.125173904,0.001388336,0.175080559,0.011091256
Organic Baby Spinach,Organic Mayonnaise,788,0.026486852,240508,8.084136762,8789,0.295422514,0.003276398,0.089657526,0.01109055
Bag of Organic Bananas,Avocado Roll,818,0.027495235,376021,12.63910219,5836,0.196164045,0.00217541,0.140164496,0.011089751
Organic Raspberries,Organic Shredded Carrots,1027,0.034520301,136554,4.589956307,20177,0.678204581,0.007520834,0.050899539,0.01108933
Frozen Organic Wild Blueberries,Organic Cilantro,772,0.025949048,29858,1.003609674,69367,2.331616058,0.025855717,0.011129211,0.011089183
Organic Raspberries,Sugar Snap Peas,715,0.024033121,136554,4.589956307,14049,0.472225612,0.005236024,0.050893302,0.011087971
Banana,Baby Food Stage 2 Pumpkin Banana,780,0.02621795,469627,15.78545784,4457,0.149812054,0.001660893,0.175005609,0.011086508
Bag of Organic Bananas,Sea Salt Made With Organic Grain Rice Chips,650,0.021848292,376021,12.63910219,4639,0.155929576,0.001728627,0.140116404,0.011085946
Banana,Cherubs Heavenly Salad Tomatoes,3754,0.126182287,469627,15.78545784,21455,0.721161684,0.007993578,0.174970869,0.011084308
Banana,Feta Cheese Crumbles,5651,0.189945685,469627,15.78545784,32297,1.085591186,0.012032954,0.174969811,0.011084241
Banana,Colby Jack Cheese,823,0.027663298,469627,15.78545784,4704,0.158114405,0.001752455,0.174957483,0.01108346
Bag of Organic Bananas,YoBaby Blueberry Apple Yogurt,1103,0.03707487,376021,12.63910219,7874,0.264666842,0.002933347,0.14008128,0.011083167
Grated Parmesan,Organic Zucchini,1757,0.059057613,45106,1.51613698,104569,3.514852301,0.038952689,0.016802303,0.011082312
Organic Strawberries,Organic String Cheese,600,0.020167654,263285,8.84973451,6118,0.205642842,0.002278899,0.098071265,0.011081831
Small Hass Avocado,Large Lemon,2767,0.093006496,48848,1.641915914,152102,5.11256744,0.056645103,0.01819174,0.011079581
Organic Broccoli Florets,Organic Grape Tomatoes,1025,0.034453075,32724,1.099943833,84107,2.827068084,0.031322577,0.012186857,0.011079527
No Salt Added Black Beans,Organic Zucchini,1086,0.036503453,27889,0.937426157,104569,3.514852301,0.038940084,0.010385487,0.011078726
Organic Strawberries,Yotoddler Organic Pear Spinach Mango Yogurt,600,0.020167654,263285,8.84973451,6120,0.205710068,0.002278899,0.098039216,0.01107821
Organic Green Seedless Grapes,Apple Honeycrisp Organic,683,0.022957512,21641,0.727413656,84756,2.848882762,0.031560464,0.008058427,0.01107819
Bag of Organic Bananas,YoKids Strawberry Banana/Strawberry Yogurt,942,0.031663216,376021,12.63910219,6728,0.226146624,0.002505179,0.140011891,0.011077677
100% Raw Coconut Water,Organic Small Bunch Celery,947,0.03183128,37426,1.257991013,67956,2.284188459,0.025303265,0.013935488,0.011077573
Bag of Organic Bananas,Provolone,1165,0.039158861,376021,12.63910219,8321,0.279691744,0.003098231,0.140007211,0.011077307
Organic Extra Firm Tofu,Organic Small Bunch Celery,735,0.024705376,29051,0.97648418,67956,2.284188459,0.025300334,0.010815822,0.01107629
Organic Baby Spinach,Organic Tomato Sauce,1214,0.040805886,240508,8.084136762,13558,0.455721748,0.005047649,0.08954123,0.011076165
Organic Strawberries,Organic Black Beans,3715,0.124871389,263285,8.84973451,37900,1.273923459,0.014110185,0.098021108,0.011076164
Organic Milk,Fresh Cauliflower,739,0.024839827,27790,0.934098494,71428,2.400891948,0.026592299,0.010346083,0.011076008
Original Hummus,Cantaloupe,632,0.021243262,71153,2.39164844,23859,0.80196675,0.008882268,0.026488956,0.011075606
Organic Sliced Peaches,Organic Baby Spinach,888,0.029848127,9918,0.333371316,240508,8.084136762,0.08953418,0.003692185,0.011075293
Organic Tomato Cluster,Organic Baby Arugula,1732,0.058217294,64117,2.155149088,72564,2.439076039,0.027013117,0.023868585,0.011075143
Cucumber Kirby,Sharp Cheddar Cheese,1087,0.036537066,97039,3.261748247,30093,1.011508672,0.011201682,0.036121357,0.011074232
Banana,Spaghetti Pasta,1389,0.046688118,469627,15.78545784,7946,0.267086961,0.002957666,0.174804933,0.011073796
Ground Turkey Breast,Organic Small Bunch Celery,674,0.022654998,26649,0.895746339,67956,2.284188459,0.025291756,0.009918182,0.011072535
Organic Strawberries,Organic Green Beans,647,0.021747453,263285,8.84973451,6603,0.221945029,0.002457413,0.097985764,0.01107217
Organic Yellow Onion,Mild Salsa,616,0.020705458,113095,3.80143466,14636,0.491956299,0.005446748,0.042088002,0.01107161
Organic Kiwi,Shredded Parmesan,676,0.022722223,50063,1.682755412,36289,1.219773309,0.013502986,0.018628234,0.011070078
Pineapple Chunks,Organic Small Bunch Celery,628,0.021108811,24840,0.834940863,67956,2.284188459,0.025281804,0.009241274,0.011068178
Organic Lacinato (Dinosaur) Kale,Grated Parmesan,721,0.024234797,42969,1.44430652,45106,1.51613698,0.016779539,0.01598457,0.011067297
Organic Strawberries,Ground Turkey Breast,2610,0.087729294,263285,8.84973451,26649,0.895746339,0.009913212,0.097939885,0.011066986
Organic Romaine Lettuce,Extra Virgin Olive Oil,645,0.021680228,34776,1.168917209,49865,1.676100087,0.018547274,0.012934924,0.011065732
Bag of Organic Bananas,100% Recycled Paper Towels,3872,0.130148592,376021,12.63910219,27686,0.930602767,0.010297297,0.139854078,0.011065191
Organic Roasted Turkey Breast,Apple Honeycrisp Organic,893,0.030016191,28329,0.95221577,84756,2.848882762,0.031522468,0.010536127,0.011064853
Bag of Organic Bananas,Whipped Cream Cheese,4352,0.146282715,376021,12.63910219,31120,1.046028972,0.011573822,0.139845758,0.011064533
"Organic Butterhead (Boston, Butter, Bibb) Lettuce",Limes,631,0.021209649,12107,0.406949639,140161,4.711197518,0.052118609,0.004501966,0.011062709
Boneless Skinless Chicken Breast,Limes,1171,0.039360537,22468,0.755211406,140161,4.711197518,0.052118569,0.008354678,0.011062701
Organic Strawberries,Yellow Grape Tomatoes,737,0.024772601,263285,8.84973451,7528,0.253036828,0.002799248,0.097901169,0.011062611
Banana,Quaker Life Cinnamon Cereal,797,0.026789367,469627,15.78545784,4564,0.153408619,0.001697092,0.17462752,0.011062557
Organic Hass Avocado,Sugar Snap Peas,1111,0.037343772,212674,7.148559307,14049,0.472225612,0.005223958,0.079080362,0.011062419
Organic Strawberries,Cinnamon Raisin Bread,624,0.02097436,263285,8.84973451,6375,0.214281321,0.002370055,0.097882353,0.011060485
Broccoli Crown,Organic Zucchini,1631,0.054822405,41959,1.410357636,104569,3.514852301,0.038871279,0.015597357,0.01105915
Total 2% All Natural Greek Strained Yogurt with Honey,Sparkling Water Grapefruit,644,0.021646615,22984,0.772555588,75378,2.533662335,0.028019492,0.008543607,0.01105889
Banana,Cheese Square Crackers,641,0.021545777,469627,15.78545784,3672,0.123426041,0.001364913,0.17456427,0.01105855
Banana,No Pulp Calcium & Vitamin D Pure Premium 100% Pure Orange Juice,1302,0.043763809,469627,15.78545784,7459,0.250717548,0.002772413,0.17455423,0.011057914
Extra Virgin Olive Oil,Grated Parmesan,836,0.028100264,49865,1.676100087,45106,1.51613698,0.016765266,0.01853412,0.011057884
Bag of Organic Bananas,Peanut Butter Bar,740,0.02487344,376021,12.63910219,5295,0.177979544,0.001967975,0.139754485,0.011057311
Organic Gala Apples,Organic Garbanzo Beans,810,0.027226333,72675,2.442807055,29989,1.008012945,0.011145511,0.027009904,0.011056912
Organic Raspberries,Organic Red Delicious Apple,700,0.023528929,136554,4.589956307,13793,0.463620746,0.005126177,0.050750381,0.011056833
Organic Granny Smith Apple,Organic Zucchini,2276,0.076502633,58565,1.968531065,104569,3.514852301,0.038862802,0.021765533,0.011056738
Banana,Total 2% All Natural Low Fat 2% Milkfat Greek Strained Yogurt,2541,0.085410013,469627,15.78545784,14559,0.489368117,0.005410677,0.174531218,0.011056456
Total 2% All Natural Greek Strained Yogurt with Honey,Organic Baby Carrots,654,0.021982743,22984,0.772555588,76572,2.573795966,0.028454577,0.008540981,0.011055491
Bag of Organic Bananas,Organic Baby Spinach,33606,1.129590284,376021,12.63910219,240508,8.084136762,0.089372668,0.13972924,0.011055314
Firm Tofu,Organic Baby Spinach,950,0.031932118,10630,0.357303598,240508,8.084136762,0.089369708,0.003949973,0.011054948
Bag of Organic Bananas,"Super Spinach! Baby Spinach, Baby Bok Choy, Sweet Baby Kale",2032,0.068301121,376021,12.63910219,14543,0.488830313,0.005403954,0.139723578,0.011054866
Organic Blueberries,Organic Raspberries,5037,0.169307453,99269,3.336704693,136554,4.589956307,0.050740916,0.036886506,0.011054771
Large Lemon,Lemon Hummus,927,0.031159025,152102,5.11256744,16402,0.551316427,0.006094594,0.056517498,0.011054621
Organic Large Brown Grade AA Cage Free Eggs,Organic Italian Parsley Bunch,717,0.024100346,31919,1.072885564,60462,2.032294464,0.02246311,0.011858688,0.011053078
Organic Strawberries,Seedless Red Grapes,8047,0.270481849,263285,8.84973451,82267,2.765220612,0.030563838,0.097815649,0.011052947
Organic Bread with 21 Whole Grains,Organic Hass Avocado,1812,0.060906314,22938,0.771009401,212674,7.148559307,0.078995553,0.008520082,0.011050556
Raspberries,Soda,689,0.023159189,56774,1.908330619,32674,1.098263195,0.012135837,0.021087103,0.011050026
Organic Raspberries,Whole Almonds,630,0.021176036,136554,4.589956307,12422,0.417537657,0.004613559,0.050716471,0.011049445
Spring Water,Organic Russet Potato,646,0.02171384,53636,1.80285379,32431,1.090095296,0.012044149,0.019919213,0.011048712
Organic Unsweetened Almond Milk,Organic Garlic,2338,0.078586624,57502,1.932800706,109493,3.680361512,0.040659455,0.021352963,0.01104768
Large Lemon,Mango Chunks,997,0.033511918,152102,5.11256744,17652,0.593332372,0.006554812,0.056480852,0.011047454
English Seedless Cucumber,Limes,677,0.022755836,13008,0.437234732,140161,4.711197518,0.052044895,0.00483016,0.011047063
Organic Raspberries,Baby Spinach,1168,0.039259699,136554,4.589956307,23035,0.774269839,0.008553393,0.050705448,0.011047044
Half & Half,Organic Large Grade AA Brown Eggs,649,0.021814679,68780,2.31188537,25412,0.85416736,0.009435883,0.025539115,0.011046878
Organic Baby Spinach,Pineapple,655,0.022016355,240508,8.084136762,7335,0.246549567,0.002723402,0.089297887,0.011046063
Bag of Organic Bananas,Organic 85% Cacao Dark Chocolate Bar,762,0.02561292,376021,12.63910219,5458,0.183458423,0.002026483,0.139611579,0.011046004
Bag of Organic Bananas,Fresh Cauliflower,9972,0.335186405,376021,12.63910219,71428,2.400891948,0.026519795,0.139609117,0.01104581
Organic Whole Milk,Organic Leek,996,0.033478305,136731,4.595905765,19623,0.659583114,0.007284376,0.050756765,0.011043909
Organic Baby Spinach,Boneless Skinless Chicken Breasts,4456,0.149778442,240508,8.084136762,49914,1.677747112,0.01852745,0.089273551,0.011043053
Organic Raspberries,Tilapia Filet,739,0.024839827,136554,4.589956307,14580,0.490073985,0.005411778,0.050685871,0.011042779
Organic Avocado,Total Greek Strained Yogurt,1721,0.057847553,176176,5.921760932,26319,0.88465413,0.00976864,0.065390022,0.011042327
Bag of Organic Bananas,Mild Cheddar Cheese Sticks,1581,0.053141768,376021,12.63910219,11329,0.380798915,0.004204552,0.139553359,0.011041398
Organic Zucchini,Yellow Onions,2834,0.095258551,104569,3.514852301,73026,2.454605132,0.027101722,0.038808096,0.011041174
Cucumber Kirby,Blueberries,2004,0.067359963,97039,3.261748247,55646,1.87041543,0.020651491,0.03601337,0.011041125
Bag of Organic Bananas,Organic Good Seed Bread,1754,0.058956774,376021,12.63910219,12569,0.422478732,0.004664633,0.139549686,0.011041107
Banana,Brown Fertile Large Grade AA Eggs,767,0.025780984,469627,15.78545784,4401,0.14792974,0.001633211,0.174278573,0.011040451
Bag of Organic Bananas,Air Chilled Breaded Chicken Breast Nuggets,1188,0.039931954,376021,12.63910219,8515,0.286212619,0.003159398,0.139518497,0.01103864
Apple Honeycrisp Organic,"Organic Red Radish, Bunch",855,0.028738907,84756,2.848882762,27190,0.91393084,0.010087781,0.031445384,0.011037795
Organic Hass Avocado,Organic Thyme,1537,0.051662806,212674,7.148559307,19480,0.65477649,0.007227024,0.078901437,0.01103739
Organic Raspberries,Uncured Slow Cooked Ham,686,0.023058351,136554,4.589956307,13541,0.455150331,0.005023654,0.050660956,0.01103735
Large Lemon,Organic Red Cabbage,848,0.028503617,152102,5.11256744,15028,0.5051325,0.005575206,0.056428001,0.011037116
Organic Strawberries,Yobaby Organic Plain Yogurt,812,0.027293558,263285,8.84973451,8314,0.279456455,0.00308411,0.097666586,0.011036104
Bag of Organic Bananas,Organic Baby Rainbow Carrots,2732,0.09183005,376021,12.63910219,19587,0.658373055,0.007265552,0.139480268,0.011035615
Total Greek Strained Yogurt,Organic Red Onion,653,0.02194913,26319,0.88465413,66891,2.248390873,0.024810973,0.00976215,0.011034991
Yellow Bell Pepper,Organic Garlic,1033,0.034721977,25438,0.855041292,109493,3.680361512,0.040608538,0.009434393,0.011033845
Organic Strawberries,Dried Sweetened Cranberries,621,0.020873522,263285,8.84973451,6360,0.213777129,0.002358661,0.097641509,0.01103327
Organic Baby Spinach,Organic Baby Rainbow Carrots,1747,0.058721485,240508,8.084136762,19587,0.658373055,0.007263792,0.089191811,0.011032942
Organic Whole Milk,Organic Red Bell Pepper,2911,0.097846733,136731,4.595905765,57415,1.929876396,0.021289978,0.050701036,0.011031783
Organic Small Bunch Celery,Yellow Bell Pepper,641,0.021545777,67956,2.284188459,25438,0.855041292,0.009432574,0.025198522,0.011031718
Organic Strawberries,Potato Yukon Gold Organic,1238,0.041612592,263285,8.84973451,12682,0.426276974,0.004702129,0.097618672,0.011030689
Clementines,Blueberries,613,0.02060462,29714,0.998769437,55646,1.87041543,0.020630006,0.011016066,0.011029639
Banana,Low Fat Plain Yogurt,1030,0.034621139,469627,15.78545784,5916,0.198853066,0.00219323,0.174104124,0.0110294
Organic Whole Milk,Unsalted Pure Irish Butter,1000,0.033612756,136731,4.595905765,19730,0.663179679,0.00731363,0.050684237,0.011028128
Michigan Organic Kale,Boneless Skinless Chicken Breasts,1245,0.041847881,67298,2.262071265,49914,1.677747112,0.018499807,0.024942902,0.011026576
Organic Whole Grain Wheat English Muffins,Organic Strawberries,1333,0.044805804,13661,0.459183862,263285,8.84973451,0.097577044,0.005062955,0.011025985
Organic Grape Tomatoes,Organic Garlic,3413,0.114720337,84107,2.827068084,109493,3.680361512,0.040579262,0.031170942,0.01102589
Organic Large Grade AA Brown Eggs,Asparagus,631,0.021209649,25412,0.85416736,67002,2.252121889,0.024830789,0.009417629,0.011025508
Organic Romaine,Carrots,634,0.021310487,23570,0.792252663,72583,2.439714681,0.0268986,0.008734828,0.011025306
Sparkling Water Grapefruit,Total 2% All Natural Greek Strained Yogurt with Honey,642,0.021579389,75378,2.533662335,22984,0.772555588,0.008517074,0.027932475,0.011024545
Organic Whole Strawberries,Organic Baby Carrots,891,0.029948966,31401,1.055474157,76572,2.573795966,0.028374893,0.011636107,0.011024531
Organic Yellow Onion,Tilapia Filet,611,0.020537394,113095,3.80143466,14580,0.490073985,0.005402538,0.041906722,0.011023923
Organic Yellow Onion,Organic D'Anjou Pears,2047,0.068805312,113095,3.80143466,48847,1.641882301,0.018099828,0.041906361,0.011023828
Organic D'Anjou Pears,Seedless Red Grapes,1489,0.050049394,48847,1.641882301,82267,2.765220612,0.030482937,0.018099603,0.011023691
Banana,Organic Mini Sandwich Crackers Peanut Butter,1228,0.041276465,469627,15.78545784,7057,0.23720522,0.002614841,0.17401162,0.01102354
Organic Grape Tomatoes,Large Grapefruit,667,0.022419708,84107,2.827068084,21403,0.71941382,0.007930374,0.031163856,0.011023383
Bag of Organic Bananas,Natural Chicken & Maple Breakfast Sausage Patty,726,0.024402861,376021,12.63910219,5211,0.175156072,0.001930743,0.139320668,0.011022988
Banana,Mini Babybel Light Semisoft Edam Cheeses,1151,0.038688282,469627,15.78545784,6615,0.222348382,0.002450881,0.173998488,0.011022708
Bag of Organic Bananas,Blueberry Whole Milk Yogurt Pouch,685,0.023024738,376021,12.63910219,4917,0.165273922,0.001821707,0.139312589,0.011022348
Apple Honeycrisp Organic,Organic Sticks Low Moisture Part Skim Mozzarella String Cheese,1071,0.035999262,84756,2.848882762,34110,1.146531113,0.012636274,0.031398417,0.011021309
Organic Baby Spinach,Organic Creamy Peanut Butter,1603,0.053881248,240508,8.084136762,17992,0.604760709,0.006665059,0.089095153,0.011020985
Organic Garlic,Organic Snipped Green Beans,705,0.023696993,109493,3.680361512,17382,0.584256928,0.006438768,0.040559199,0.011020439
Organic Grade A Free Range Large Brown Eggs,Organic Gala Apples,1074,0.0361001,39900,1.341148971,72675,2.442807055,0.026917293,0.014778122,0.011019001
Organic Avocado,YoKids Blueberry & Strawberry/Vanilla Yogurt,793,0.026654916,176176,5.921760932,12153,0.408495826,0.004501181,0.065251378,0.011018915
Grated Parmesan,Organic Garnet Sweet Potato (Yam),866,0.029108647,45106,1.51613698,51844,1.742619731,0.01919922,0.016703958,0.011017446
